address,condition,occupancy,comments,Occupied
"1152 Kensington Ave, Buffalo, NY",3,2,,0
"1200 Kensington Ave, Buffalo, NY",2,1,,1
"218 Comstock Ave, Buffalo, NY",1,1,,1
"269 Comstock Ave, Buffalo, NY",1,1,,1
"235 Comstock Ave, Buffalo, NY",1,1,,1
"217 Comstock Ave, Buffalo, NY",1,1,,1
"200 Dartmouth Ave, Buffalo, NY",1,1,,1
"230 Dartmouth Ave, Buffalo, NY",3,2,,0
"248 Dartmouth Ave, Buffalo, NY",2,1,,1
"262 Dartmouth Ave, Buffalo, NY",2,1,,1
"251 Dartmouth Ave, Buffalo, NY",2,1,,1
"267 Dartmouth Ave, Buffalo, NY",1,1,,1
"226 Hewitt Ave, Buffalo, NY",2,1,,1
"236 Hewitt Ave, Buffalo, NY",2,1,,1
"201 Hewitt Ave, Buffalo, NY",1,1,,1
"215 Hewitt Ave, Buffalo, NY",2,1,,1
"247 Hewitt Ave, Buffalo, NY",1,1,,1
"261 Hewitt Ave, Buffalo, NY",2,1,,1
"546 Stockbridge Ave, Buffalo, NY",2,1,,1
"477 Stockbridge Ave, Buffalo, NY",1,1,,1
"535 Stockbridge Ave, Buffalo, NY",2,1,,1
"502 Berkshire Ave, Buffalo, NY",3,1,,1
"534 Berkshire Ave, Buffalo, NY",3,1,,1
"3133 Bailey Ave, Buffalo, NY",2,2,,0
"3129 Bailey Ave, Buffalo, NY",2,1,,1
"730 E Amherst St, Buffalo, NY",3,1,,1
"738 E Amherst St, Buffalo, NY",3,2,,0
"1160 Kensington Ave, Buffalo, NY",3,2,,0
"1131 Kensington Ave, Buffalo, NY",2,2,,0
"1167 Kensington Ave, Buffalo, NY",2,1,,1
"1173 Kensington Ave, Buffalo, NY",3,1,,1
"1187 Kensington Ave, Buffalo, NY",3,2,,0
"1189 Kensington Ave, Buffalo, NY",4,2,,0
"267 Comstock Ave, Buffalo, NY",1,1,,1
"256 Dartmouth Ave, Buffalo, NY",3,2,,0
"258 Dartmouth Ave, Buffalo, NY",1,1,,1
"266 Dartmouth Ave, Buffalo, NY",2,1,,1
"225 Dartmouth Ave, Buffalo, NY",1,1,,1
"245 Dartmouth Ave, Buffalo, NY",1,1,,1
"270 Comstock Ave, Buffalo, NY",1,1,,1
"266 Comstock Ave, Buffalo, NY",2,1,,1
"261 Dartmouth Ave, Buffalo, NY",2,1,,1
"242 Hewitt Ave, Buffalo, NY",1,1,,1
"250 Hewitt Ave, Buffalo, NY",2,1,,1
"256 Hewitt Ave, Buffalo, NY",4,2,,0
"260 Hewitt Ave, Buffalo, NY",1,1,,1
"205 Hewitt Ave, Buffalo, NY",1,1,,1
"239 Hewitt Ave, Buffalo, NY",3,1,,1
"500 Stockbridge Ave, Buffalo, NY",2,1,,1
"568 Stockbridge Ave, Buffalo, NY",2,1,,1
"574 Stockbridge Ave, Buffalo, NY",2,1,,1
"513 Stockbridge Ave, Buffalo, NY",3,1,,1
"517 Stockbridge Ave, Buffalo, NY",3,1,,1
"500 Berkshire Ave, Buffalo, NY",3,1,,1
"530 Berkshire Ave, Buffalo, NY",2,1,,1
"536 Berkshire Ave, Buffalo, NY",2,1,,1
"505 Berkshire Ave, Buffalo, NY",2,1,,1
"3124 Bailey Ave, Buffalo, NY",3,2,,0
"3096 Bailey Ave, Buffalo, NY",2,1,,1
"3084 Bailey Ave, Buffalo, NY",2,1,,1
"3082 Bailey Ave, Buffalo, NY",2,1,,1
"3115 Bailey Ave, Buffalo, NY",2,1,,1
"736 E Amherst St, Buffalo, NY",4,2,,0
"744 E Amherst St, Buffalo, NY",1,1,,1
"37 Westminster Ave, Buffalo, NY",2,1,,1
"1182 Kensington Ave, Buffalo, NY",2,1,,1
"1204 Kensington Ave, Buffalo, NY",2,1,,1
"1155 Kensington Ave, Buffalo, NY",2,1,,1
"1169 Kensington Ave, Buffalo, NY",2,1,,1
"1199 Kensington Ave, Buffalo, NY",3,2,,0
"1209 Kensington Ave, Buffalo, NY",2,1,,1
"247 Comstock Ave, Buffalo, NY",1,1,,1
"245 Comstock Ave, Buffalo, NY",1,1,,1
"201 Comstock Ave, Buffalo, NY",2,1,,1
"192 Dartmouth Ave, Buffalo, NY",2,1,,1
"196 Dartmouth Ave, Buffalo, NY",1,1,,1
"211 Dartmouth Ave, Buffalo, NY",2,1,,1
"237 Hewitt Ave, Buffalo, NY",1,1,,1
"496 Stockbridge Ave, Buffalo, NY",2,1,,1
"501 Stockbridge Ave, Buffalo, NY",2,1,,1
"527 Stockbridge Ave, Buffalo, NY",2,1,,1
"515 Berkshire Ave, Buffalo, NY",2,1,,1
"3120 Bailey Ave, Buffalo, NY",2,1,,1
"3112 Bailey Ave, Buffalo, NY",2,1,,1
"3076 Bailey Ave, Buffalo, NY",3,2,,0
"3159 Bailey Ave, Buffalo, NY",1,1,,1
"3139 Bailey Ave, Buffalo, NY",3,2,,0
"3079 Bailey Ave, Buffalo, NY",2,1,,1
"748 E Amherst St, Buffalo, NY",2,1,,1
"53 Westminster Ave, Buffalo, NY",3,1,,1
"65 Westminster Ave, Buffalo, NY",2,1,,1
"71 Westminster Ave, Buffalo, NY",4,2,,0
"1154 Kensington Ave, Buffalo, NY",3,2,,0
"1168 Kensington Ave, Buffalo, NY",4,2,,0
"1153 Kensington Ave, Buffalo, NY",2,1,,1
"1205 Kensington Ave, Buffalo, NY",2,1,,1
"231 Comstock Ave, Buffalo, NY",2,1,,1
"205 Comstock Ave, Buffalo, NY",1,1,,1
"234 Dartmouth Ave, Buffalo, NY",2,1,,1
"252 Dartmouth Ave, Buffalo, NY",2,1,,1
"197 Dartmouth Ave, Buffalo, NY",2,1,,1
"237 Dartmouth Ave, Buffalo, NY",2,1,,1
"259 Dartmouth Ave, Buffalo, NY",2,1,,1
"266 Comstock Ave, Buffalo, NY",2,1,,1
"261 Dartmouth Ave, Buffalo, NY",2,1,,1
"264 Hewitt Ave, Buffalo, NY",2,1,,1
"243 Hewitt Ave, Buffalo, NY",2,1,,1
"480 Stockbridge Ave, Buffalo, NY",2,1,,1
"490 Stockbridge Ave, Buffalo, NY",3,1,,1
"514 Stockbridge Ave, Buffalo, NY",4,2,,0
"548 Stockbridge Ave, Buffalo, NY",1,1,,1
"489 Stockbridge Ave, Buffalo, NY",2,1,,1
"505 Stockbridge Ave, Buffalo, NY",3,1,,1
"507 Stockbridge Ave, Buffalo, NY",2,1,,1
"543 Stockbridge Ave, Buffalo, NY",2,1,,1
"545 Stockbridge Ave, Buffalo, NY",2,1,,1
"522 Berkshire Ave, Buffalo, NY",2,1,,1
"3146 Bailey Ave, Buffalo, NY",2,1,,1
"3144 Bailey Ave, Buffalo, NY",4,2,,0
"3112 Bailey Ave, Buffalo, NY",2,1,,1
"3065 Bailey Ave, Buffalo, NY",2,2,,0
"724 E Amherst St, Buffalo, NY",3,1,,1
"742 E Amherst St, Buffalo, NY",1,1,,1
"31 Westminster Ave, Buffalo, NY",2,1,,1
"1144 Kensington Ave, Buffalo, NY",3,2,,0
"1163 Kensington Ave, Buffalo, NY",2,1,,1
"227 Comstock Ave, Buffalo, NY",1,1,,1
"216 Dartmouth Ave, Buffalo, NY",2,1,,1
"203 Dartmouth Ave, Buffalo, NY",1,1,,1
"213 Dartmouth Ave, Buffalo, NY",1,1,,1
"221 Dartmouth Ave, Buffalo, NY",1,1,,1
"227 Dartmouth Ave, Buffalo, NY",1,1,,1
"235 Dartmouth Ave, Buffalo, NY",1,1,,1
"214 Hewitt Ave, Buffalo, NY",2,1,,1
"209 Hewitt Ave, Buffalo, NY",1,1,,1
"211 Hewitt Ave, Buffalo, NY",2,1,,1
"223 Hewitt Ave, Buffalo, NY",2,1,,1
"265 Hewitt Ave, Buffalo, NY",1,1,,1
"478 Stockbridge Ave, Buffalo, NY",2,1,,1
"488 Stockbridge Ave, Buffalo, NY",2,1,,1
"508 Stockbridge Ave, Buffalo, NY",2,1,,1
"530 Stockbridge Ave, Buffalo, NY",2,1,,1
"550 Stockbridge Ave, Buffalo, NY",1,1,,1
"560 Stockbridge Ave, Buffalo, NY",2,1,,1
"564 Stockbridge Ave, Buffalo, NY",2,1,,1
"570 Stockbridge Ave, Buffalo, NY",2,1,,1
"497 Stockbridge Ave, Buffalo, NY",4,2,,0
"531 Stockbridge Ave, Buffalo, NY",2,1,,1
"188 Westminster Ave, Buffalo, NY",3,1,,1
"506 Berkshire Ave, Buffalo, NY",2,1,,1
"475 Berkshire Ave, Buffalo, NY",1,1,,1
"487 Berkshire Ave, Buffalo, NY",2,1,,1
"489 Berkshire Ave, Buffalo, NY",2,1,,1
"3167 Bailey Ave, Buffalo, NY",3,1,,1
"3125 Bailey Ave, Buffalo, NY",2,1,,1
"3101 Bailey Ave, Buffalo, NY",2,2,,0
"766 E Amherst St, Buffalo, NY",4,2,,0
"796 E Amherst St, Buffalo, NY",1,1,,1
"61 Westminster Ave, Buffalo, NY",2,1,,1
"1172 Kensington Ave, Buffalo, NY",3,1,,1
"1186 Kensington Ave, Buffalo, NY",2,1,,1
"1210 Kensington Ave, Buffalo, NY",3,2,,0
"1137 Kensington Ave, Buffalo, NY",2,1,,1
"1143 Kensington Ave, Buffalo, NY",3,1,,1
"209 Comstock Ave, Buffalo, NY",3,1,,1
"202 Dartmouth Ave, Buffalo, NY",2,1,,1
"206 Dartmouth Ave, Buffalo, NY",2,1,,1
"224 Dartmouth Ave, Buffalo, NY",2,1,,1
"207 Dartmouth Ave, Buffalo, NY",2,1,,1
"196 Hewitt Ave, Buffalo, NY",2,1,,1
"252 Hewitt Ave, Buffalo, NY",2,1,,1
"227 Hewitt Ave, Buffalo, NY",2,1,,1
"524 Stockbridge Ave, Buffalo, NY",2,1,,1
"528 Stockbridge Ave, Buffalo, NY",2,1,,1
"556 Stockbridge Ave, Buffalo, NY",2,1,,1
"521 Stockbridge Ave, Buffalo, NY",2,1,,1
"484 Berkshire Ave, Buffalo, NY",3,1,,1
"496 Berkshire Ave, Buffalo, NY",2,1,,1
"512 Berkshire Ave, Buffalo, NY",2,1,,1
"514 Berkshire Ave, Buffalo, NY",3,1,,1
"493 Berkshire Ave, Buffalo, NY",2,1,,1
"499 Berkshire Ave, Buffalo, NY",2,1,,1
"3134 Bailey Ave, Buffalo, NY",1,1,,1
"3074 Bailey Ave, Buffalo, NY",3,2,,0
"1102 Kensington Ave, Buffalo, NY",3,1,,1
"726 E Amherst St, Buffalo, NY",4,2,,0
"732 E Amherst St, Buffalo, NY",3,1,,1
"67 Westminster Ave, Buffalo, NY",2,1,,1
"1162 Kensington Ave, Buffalo, NY",3,1,,1
"1178 Kensington Ave, Buffalo, NY",2,1,,1
"1180 Kensington Ave, Buffalo, NY",2,1,,1
"1196 Kensington Ave, Buffalo, NY",2,1,,1
"1133 Kensington Ave, Buffalo, NY",2,1,,1
"1145 Kensington Ave, Buffalo, NY",2,1,,1
"1179 Kensington Ave, Buffalo, NY",2,1,,1
"495 Stockbridge Ave, Buffalo, NY",1,1,,1
"519 Stockbridge Ave, Buffalo, NY",2,1,,1
"551 Stockbridge Ave, Buffalo, NY",2,1,,1
"555 Stockbridge Ave, Buffalo, NY",1,1,,1
"567 Stockbridge Ave, Buffalo, NY",2,1,,1
"488 Berkshire Ave, Buffalo, NY",3,1,,1
"501 Berkshire Ave, Buffalo, NY",1,1,,1
"3162 Bailey Ave, Buffalo, NY",3,1,,1
"3102 Bailey Ave, Buffalo, NY",4,2,,0
"3131 Bailey Ave, Buffalo, NY",4,2,,0
"3095 Bailey Ave, Buffalo, NY",4,2,,0
"760 E Amherst St, Buffalo, NY",3,2,,0
"762 E Amherst St, Buffalo, NY",4,2,,0
"73 Westminster Ave, Buffalo, NY",2,1,,1
"1138 Kensington Ave, Buffalo, NY",4,2,,0
"1198 Kensington Ave, Buffalo, NY",2,1,,1
"1208 Kensington Ave, Buffalo, NY",3,1,,1
"1141 Kensington Ave, Buffalo, NY",3,1,,1
"1151 Kensington Ave, Buffalo, NY",2,1,,1
"1175 Kensington Ave, Buffalo, NY",2,1,,1
"1203 Kensington Ave, Buffalo, NY",3,2,,0
